Date,Open,High,Low,Close,Volume,Adj Close
2010-04-13,0.65079,0.65187,0.64737,0.6502899999999999,0,0.6502899999999999
2010-04-14,0.6499,0.65041,0.64551,0.64632,0,0.64632
2010-04-15,0.64635,0.64952,0.6442100000000001,0.6466,0,0.6466
2010-04-16,0.64658,0.65104,0.64625,0.65087,0,0.65087
2010-04-19,0.65381,0.65798,0.65172,0.65209,0,0.65209
2010-04-20,0.6521,0.65389,0.6481600000000001,0.65088,0,0.65088
2010-04-21,0.65075,0.6521,0.64769,0.64879,0,0.64879
2010-04-22,0.64893,0.6516,0.6463399999999999,0.65045,0,0.65045
2010-04-23,0.65051,0.65349,0.64941,0.6501100000000001,0,0.6501100000000001
2010-04-26,0.6502399999999999,0.6502399999999999,0.64537,0.6465,0,0.6465
2010-04-27,0.64637,0.65666,0.64579,0.65584,0,0.65584
2010-04-28,0.65582,0.66076,0.6541100000000001,0.65771,0,0.65771
2010-04-29,0.6577,0.66028,0.6509,0.6512100000000001,0,0.6512100000000001
2010-04-30,0.65118,0.6554,0.64981,0.65359,0,0.65359
2010-05-03,0.6533399999999999,0.6571899999999999,0.65308,0.65577,0,0.65577
2010-05-04,0.65569,0.66256,0.6550199999999999,0.66103,0,0.66103
2010-05-05,0.66094,0.6634800000000001,0.6590600000000001,0.6623399999999999,0,0.6623399999999999
2010-05-06,0.6623,0.67916,0.6601100000000001,0.67277,0,0.67277
2010-05-07,0.6723600000000001,0.6901,0.6697,0.67645,0,0.67645
2010-05-10,0.6766800000000001,0.67673,0.6644100000000001,0.67286,0,0.67286
2010-05-11,0.67291,0.67902,0.66643,0.6702,0,0.6702
2010-05-12,0.66992,0.67472,0.66472,0.67399,0,0.67399
2010-05-13,0.6741699999999999,0.68606,0.67062,0.68428,0,0.68428
2010-05-14,0.6843100000000001,0.6896399999999999,0.68306,0.68785,0,0.68785
2010-05-17,0.68776,0.70062,0.68776,0.6906,0,0.6906
2010-05-18,0.6906100000000001,0.70028,0.68874,0.6994600000000001,0,0.6994600000000001
2010-05-19,0.6994,0.70225,0.69123,0.6936399999999999,0,0.6936399999999999
2010-05-20,0.69375,0.7023,0.6915600000000001,0.69694,0,0.69694
2010-05-21,0.69725,0.69824,0.68976,0.6905600000000001,0,0.6905600000000001
2010-05-24,0.6913699999999999,0.69658,0.68833,0.69401,0,0.69401
2010-05-25,0.69401,0.70107,0.69204,0.69372,0,0.69372
2010-05-26,0.69387,0.69735,0.69231,0.69522,0,0.69522
2010-05-27,0.69502,0.6953600000000001,0.68453,0.68679,0,0.68679
2010-05-28,0.6871,0.69245,0.6846,0.6919,0,0.6919
2010-05-31,0.69199,0.6929,0.68724,0.68861,0,0.68861
2010-06-01,0.68852,0.69223,0.67935,0.6818,0,0.6818
2010-06-02,0.68185,0.68683,0.67705,0.6825899999999999,0,0.6825899999999999
2010-06-03,0.6825899999999999,0.6854,0.67824,0.68334,0,0.68334
2010-06-04,0.6833899999999999,0.69171,0.68125,0.69166,0,0.69166
2010-06-07,0.69348,0.6947800000000001,0.6867800000000001,0.69089,0,0.69089
2010-06-08,0.69094,0.69684,0.68823,0.69209,0,0.69209
2010-06-09,0.69233,0.69444,0.6845,0.68738,0,0.68738
2010-06-10,0.68743,0.68899,0.6793899999999999,0.67988,0,0.67988
2010-06-11,0.67995,0.6893699999999999,0.67787,0.68719,0,0.68719
2010-06-14,0.6856399999999999,0.68621,0.6753399999999999,0.67861,0,0.67861
2010-06-15,0.67856,0.68062,0.67409,0.6756800000000001,0,0.6756800000000001
2010-06-16,0.6756800000000001,0.6794899999999999,0.6734100000000001,0.67861,0,0.67861
2010-06-17,0.67856,0.6825899999999999,0.67402,0.67495,0,0.67495
2010-06-18,0.67487,0.67677,0.67168,0.6743100000000001,0,0.6743100000000001
2010-06-21,0.67376,0.67838,0.66957,0.6775100000000001,0,0.6775100000000001
2010-06-22,0.6775800000000001,0.6804600000000001,0.6729,0.67476,0,0.67476
2010-06-23,0.67478,0.6754,0.66798,0.66809,0,0.66809
2010-06-24,0.66809,0.6702,0.66642,0.6697,0,0.6697
2010-06-25,0.66984,0.67288,0.66317,0.66366,0,0.66366
2010-06-28,0.66463,0.66567,0.6610699999999999,0.6623,0,0.6623
2010-06-29,0.66238,0.66587,0.66133,0.6643,0,0.6643
2010-06-30,0.66414,0.66945,0.66338,0.66915,0,0.66915
2010-07-01,0.66908,0.67211,0.66785,0.65938,0,0.65938
2010-07-02,0.65937,0.65985,0.65662,0.65768,0,0.65768
2010-07-05,0.6581100000000001,0.66254,0.65789,0.66085,0,0.66085
2010-07-06,0.66098,0.66292,0.6567,0.66033,0,0.66033
2010-07-07,0.66037,0.66284,0.6570199999999999,0.65883,0,0.65883
2010-07-08,0.6588,0.66203,0.6562,0.65985,0,0.65985
2010-07-09,0.65976,0.6643,0.65768,0.66366,0,0.66366
2010-07-12,0.6634800000000001,0.66878,0.66278,0.6656,0,0.6656
2010-07-13,0.66582,0.66796,0.65822,0.65854,0,0.65854
2010-07-14,0.6582399999999999,0.6585300000000001,0.65381,0.65496,0,0.65496
2010-07-15,0.65496,0.65618,0.64654,0.64754,0,0.64754
2010-07-16,0.64769,0.65445,0.6473300000000001,0.6533,0,0.6533
2010-07-19,0.6533800000000001,0.65767,0.65147,0.65679,0,0.65679
2010-07-20,0.6566,0.65976,0.65317,0.6541399999999999,0,0.6541399999999999
2010-07-21,0.65412,0.66084,0.65232,0.65859,0,0.65859
2010-07-22,0.6586,0.6599,0.65373,0.65479,0,0.65479
2010-07-23,0.65476,0.65527,0.64728,0.64771,0,0.64771
2010-07-26,0.6483,0.6483800000000001,0.64445,0.64558,0,0.64558
2010-07-27,0.64558,0.64741,0.64103,0.64152,0,0.64152
2010-07-28,0.64558,0.64266,0.63959,0.64127,0,0.64127
2010-07-29,0.64115,0.64175,0.6385,0.64052,0,0.64052
2010-07-30,0.64053,0.6428,0.6360100000000001,0.63743,0,0.63743
2010-08-02,0.6367,0.63694,0.62869,0.6293300000000001,0,0.6293300000000001
2010-08-03,0.6293,0.63036,0.62636,0.62712,0,0.62712
2010-08-04,0.62712,0.63031,0.62635,0.62712,0,0.62712
2010-08-05,0.62925,0.63195,0.62798,0.62925,0,0.62925
2010-08-06,0.62925,0.6311899999999999,0.62516,0.62927,0,0.62927
2010-08-09,0.62598,0.62752,0.62515,0.6258600000000001,0,0.6258600000000001
2010-08-10,0.6287699999999999,0.6363800000000001,0.6287699999999999,0.62869,0,0.62869
2010-08-11,0.6306,0.63963,0.6306,0.6306,0,0.6306
2010-08-12,0.63973,0.64259,0.6363300000000001,0.63968,0,0.63968
2010-08-13,0.64163,0.64195,0.6378,0.64153,0,0.64153
2010-08-16,0.6409,0.64355,0.63723,0.6409,0,0.6409
2010-08-17,0.6391899999999999,0.6424300000000001,0.63705,0.6391399999999999,0,0.6391399999999999
2010-08-18,0.6421,0.64504,0.63759,0.64193,0,0.64193
2010-08-19,0.64098,0.64465,0.6381600000000001,0.64107,0,0.64107
2010-08-20,0.64189,0.64625,0.64115,0.6419699999999999,0,0.6419699999999999
2010-08-23,0.64313,0.64491,0.64037,0.6432899999999999,0,0.6432899999999999
2010-08-24,0.64512,0.65028,0.64491,0.64532,0,0.64532
2010-08-25,0.64908,0.64968,0.6465,0.64889,0,0.64889
2010-08-26,0.6463399999999999,0.64641,0.64117,0.64632,0,0.64632
2010-08-27,0.64437,0.64723,0.64358,0.6443300000000001,0,0.6443300000000001
2010-08-30,0.64362,0.6468,0.6419199999999999,0.64375,0,0.64375
2010-08-31,0.64654,0.65208,0.6461600000000001,0.64658,0,0.64658
2010-09-01,0.65137,0.65187,0.64546,0.65147,0,0.65147
2010-09-02,0.6471100000000001,0.65127,0.6470899999999999,0.6473300000000001,0,0.6473300000000001
2010-09-03,0.64935,0.64977,0.64669,0.64952,0,0.64952
2010-09-06,0.64717,0.6513800000000001,0.64555,0.64725,0,0.64725
2010-09-07,0.64956,0.65364,0.6483399999999999,0.64956,0,0.64956
2010-09-08,0.65155,0.65155,0.64391,0.65152,0,0.65152
2010-09-09,0.64625,0.65028,0.64599,0.64625,0,0.64625
2010-09-10,0.64817,0.65053,0.6466,0.6482600000000001,0,0.6482600000000001
2010-09-13,0.65036,0.65053,0.64562,0.65058,0,0.65058
2010-09-14,0.64893,0.65147,0.64255,0.64817,0,0.64817
2010-09-15,0.64375,0.64704,0.63948,0.64375,0,0.64375
2010-09-16,0.63963,0.6434,0.6390100000000001,0.63963,0,0.63963
2010-09-17,0.63979,0.64098,0.63589,0.6398699999999999,0,0.6398699999999999
2010-09-20,0.6393,0.64278,0.63748,0.6391399999999999,0,0.6391399999999999
2010-09-21,0.64312,0.6448699999999999,0.64152,0.6431600000000001,0,0.6431600000000001
2010-09-22,0.64053,0.64062,0.6363300000000001,0.6403300000000001,0,0.6403300000000001
2010-09-23,0.6391399999999999,0.64023,0.6353300000000001,0.6391399999999999,0,0.6391399999999999
2010-09-24,0.6378,0.6391,0.6312300000000001,0.6378,0,0.6378
2010-09-27,0.63173,0.63331,0.6302800000000001,0.63167,0,0.63167
2010-09-28,0.63243,0.63575,0.6292,0.63251,0,0.63251
2010-09-29,0.63275,0.63417,0.62995,0.63279,0,0.63279
2010-09-30,0.63295,0.63676,0.6281399999999999,0.63308,0,0.63308
2010-10-01,0.6363300000000001,0.63662,0.63044,0.63627,0,0.63627
2010-10-04,0.63218,0.6348600000000001,0.63008,0.6321100000000001,0,0.6321100000000001
2010-10-05,0.63195,0.63383,0.62775,0.63194,0,0.63194
2010-10-06,0.62917,0.63137,0.62739,0.62927,0,0.62927
2010-10-07,0.63036,0.63095,0.6242800000000001,0.63032,0,0.63032
2010-10-08,0.62975,0.63174,0.62674,0.62972,0,0.62972
2010-10-11,0.6268,0.6291399999999999,0.62642,0.6270100000000001,0,0.6270100000000001
2010-10-12,0.62917,0.63354,0.6281800000000001,0.62921,0,0.62921
2010-10-13,0.63235,0.63383,0.62935,0.63247,0,0.63247
2010-10-14,0.62885,0.62885,0.62242,0.62873,0,0.62873
2010-10-15,0.6247699999999999,0.62568,0.6210399999999999,0.62475,0,0.62475
2010-10-18,0.62575,0.6312300000000001,0.6248,0.6258199999999999,0,0.6258199999999999
2010-10-19,0.62921,0.63678,0.62751,0.62917,0,0.62917
2010-10-20,0.63702,0.63844,0.63012,0.6368199999999999,0,0.6368199999999999
2010-10-21,0.6311100000000001,0.63562,0.63089,0.6311100000000001,0,0.6311100000000001
2010-10-22,0.63643,0.63865,0.635,0.63646,0,0.63646
2010-10-25,0.63776,0.63808,0.63393,0.6378,0,0.6378
2010-10-26,0.63668,0.63717,0.6291,0.63655,0,0.63655
2010-10-27,0.6309100000000001,0.63452,0.63036,0.6309100000000001,0,0.6309100000000001
2010-10-28,0.63371,0.6342399999999999,0.6261399999999999,0.63395,0,0.63395
2010-10-29,0.63371,0.62966,0.62422,0.63395,0,0.63395
2010-11-01,0.62422,0.62457,0.62161,0.6231300000000001,0,0.6231300000000001
2010-11-02,0.62255,0.62631,0.6218600000000001,0.62267,0,0.62267
2010-11-03,0.62383,0.62457,0.61908,0.62374,0,0.62374
2010-11-04,0.6206,0.62147,0.61356,0.62085,0,0.62085
2010-11-05,0.61456,0.61843,0.61425,0.6144,0,0.6144
2010-11-08,0.6169,0.6207600000000001,0.6169,0.61692,0,0.61692
2010-11-09,0.62061,0.62212,0.6178899999999999,0.62049,0,0.62049
2010-11-10,0.62492,0.6263,0.62069,0.625,0,0.625
2010-11-11,0.62016,0.62084,0.61812,0.62026,0,0.62026
2010-11-12,0.62108,0.62545,0.61859,0.6209,0,0.6209
2010-11-15,0.62002,0.62322,0.61902,0.62,0,0.62
2010-11-16,0.62326,0.6287699999999999,0.62169,0.62332,0,0.62332
2010-11-17,0.62962,0.63052,0.62745,0.62944,0,0.62944
2010-11-18,0.62817,0.62925,0.62403,0.6281,0,0.6281
2010-11-19,0.62305,0.62734,0.62131,0.62298,0,0.62298
2010-11-22,0.6249,0.6272300000000001,0.62167,0.62483,0,0.62483
2010-11-23,0.62716,0.63068,0.62673,0.6270899999999999,0,0.6270899999999999
2010-11-24,0.6328600000000001,0.6351100000000001,0.63137,0.63271,0,0.63271
2010-11-25,0.63332,0.63581,0.63315,0.63331,0,0.63331
2010-11-26,0.63452,0.64045,0.6342,0.63453,0,0.63453
2010-11-29,0.64098,0.64379,0.6391,0.6414300000000001,0,0.6414300000000001
2010-11-30,0.64305,0.64564,0.6421600000000001,0.64283,0,0.64283
2010-12-01,0.6422,0.6429600000000001,0.6390600000000001,0.6423399999999999,0,0.6423399999999999
2010-12-02,0.64059,0.64453,0.6385,0.6406,0,0.6406
2010-12-03,0.64144,0.64172,0.6363800000000001,0.6414,0,0.6414
2010-12-06,0.63418,0.63853,0.6341100000000001,0.6342,0,0.6342
2010-12-07,0.63649,0.63664,0.63195,0.63659,0,0.63659
2010-12-08,0.63471,0.638,0.63163,0.63479,0,0.63479
2010-12-09,0.6331899999999999,0.63565,0.63138,0.63305,0,0.63305
2010-12-10,0.63395,0.63484,0.6304,0.6339100000000001,0,0.6339100000000001
2010-12-13,0.63313,0.63602,0.6302800000000001,0.63295,0,0.63295
2010-12-14,0.6304,0.6352399999999999,0.6286,0.63044,0,0.63044
2010-12-15,0.63432,0.6402100000000001,0.63408,0.63436,0,0.63436
2010-12-16,0.64268,0.6433399999999999,0.6398,0.64264,0,0.64264
2010-12-17,0.63964,0.6462100000000001,0.6390600000000001,0.63968,0,0.63968
2010-12-20,0.64458,0.64599,0.6420100000000001,0.64462,0,0.64462
2010-12-21,0.64483,0.64703,0.6423300000000001,0.64482,0,0.64482
2010-12-22,0.64655,0.6502399999999999,0.64536,0.64658,0,0.64658
2010-12-23,0.6490100000000001,0.65036,0.64784,0.64918,0,0.64918
2010-12-24,0.6475,0.6485,0.64608,0.6474,0,0.6474
2010-12-27,0.64867,0.64956,0.64699,0.64877,0,0.64877
2010-12-28,0.64737,0.65054,0.64467,0.64758,0,0.64758
2010-12-29,0.6511399999999999,0.65122,0.6473300000000001,0.65122,0,0.65122
2010-12-30,0.6450199999999999,0.64976,0.64358,0.64508,0,0.64508
2010-12-31,0.64784,0.6481,0.63865,0.64779,0,0.64779
2011-01-03,0.6420100000000001,0.64767,0.6420100000000001,0.6421600000000001,0,0.6421600000000001
2011-01-04,0.64562,0.647,0.6391399999999999,0.64559,0,0.64559
2011-01-05,0.64102,0.647,0.6399600000000001,0.6411100000000001,0,0.6411100000000001
2011-01-06,0.64462,0.64649,0.64267,0.64466,0,0.64466
2011-01-07,0.64712,0.64868,0.64189,0.6472100000000001,0,0.6472100000000001
2011-01-10,0.6432899999999999,0.64607,0.64236,0.6435,0,0.6435
2011-01-11,0.64142,0.64441,0.64095,0.64144,0,0.64144
2011-01-12,0.64062,0.6416,0.63715,0.6407,0,0.6407
2011-01-13,0.63493,0.63593,0.63045,0.63495,0,0.63495
2011-01-14,0.63116,0.632,0.62942,0.6312,0,0.6312
2011-01-17,0.62963,0.63139,0.62692,0.62967,0,0.62967
2011-01-18,0.6290399999999999,0.6290399999999999,0.62266,0.62893,0,0.62893
2011-01-19,0.62659,0.62692,0.62356,0.62645,0,0.62645
2011-01-20,0.62602,0.63098,0.62463,0.6260100000000001,0,0.6260100000000001
2011-01-21,0.6285,0.6300399999999999,0.6249100000000001,0.62854,0,0.62854
2011-01-24,0.6252300000000001,0.62783,0.62484,0.62524,0,0.62524
2011-01-25,0.62559,0.63456,0.62434,0.62553,0,0.62553
2011-01-26,0.63207,0.63397,0.62893,0.6321100000000001,0,0.6321100000000001
2011-01-27,0.6280899999999999,0.62964,0.62527,0.62775,0,0.62775
2011-01-28,0.6280600000000001,0.63176,0.62653,0.6278699999999999,0,0.6278699999999999
2011-01-31,0.6318199999999999,0.63185,0.6241399999999999,0.63174,0,0.63174
2011-02-01,0.62376,0.62376,0.61939,0.62383,0,0.62383
2011-02-02,0.61968,0.6199600000000001,0.6162,0.61973,0,0.61973
2011-02-03,0.6170399999999999,0.62019,0.61433,0.6171,0,0.6171
2011-02-04,0.61966,0.62344,0.61831,0.61979,0,0.61979
2011-02-07,0.62102,0.6213,0.61782,0.6211300000000001,0,0.6211300000000001
2011-02-08,0.6199600000000001,0.62375,0.61871,0.62,0,0.62
2011-02-09,0.62252,0.62355,0.6201300000000001,0.62242,0,0.62242
2011-02-10,0.62105,0.62412,0.6207,0.6210600000000001,0,0.6210600000000001
2011-02-11,0.62127,0.62621,0.62051,0.6212300000000001,0,0.6212300000000001
2011-02-14,0.62463,0.62563,0.6219600000000001,0.62488,0,0.62488
2011-02-15,0.6239399999999999,0.6245,0.61854,0.6239,0,0.6239
2011-02-16,0.61984,0.6252,0.61782,0.61971,0,0.61971
2011-02-17,0.62131,0.62197,0.61825,0.62139,0,0.62139
2011-02-18,0.61831,0.61912,0.6155,0.61812,0,0.61812
2011-02-21,0.61542,0.61693,0.61525,0.61535,0,0.61535
2011-02-22,0.6161399999999999,0.61973,0.6161300000000001,0.61622,0,0.61622
2011-02-23,0.6188100000000001,0.61885,0.61463,0.6188100000000001,0,0.6188100000000001
2011-02-24,0.61603,0.62143,0.61516,0.61595,0,0.61595
2011-02-25,0.61941,0.6236,0.6187199999999999,0.61941,0,0.61941
2011-02-28,0.6211,0.62216,0.61459,0.6211,0,0.6211
2011-03-01,0.61405,0.61512,0.6126199999999999,0.61461,0,0.61461
2011-03-02,0.61485,0.61656,0.61188,0.6149,0,0.6149
2011-03-03,0.61235,0.61497,0.6122,0.61226,0,0.61226
2011-03-04,0.6142,0.61585,0.61327,0.61446,0,0.61446
2011-03-07,0.61475,0.6166,0.61205,0.61469,0,0.61469
2011-03-08,0.61744,0.61997,0.61685,0.61734,0,0.61734
2011-03-09,0.6188,0.6195,0.61563,0.61868,0,0.61868
2011-03-10,0.6171,0.6230100000000001,0.6167199999999999,0.61728,0,0.61728
2011-03-11,0.6224,0.6257,0.62193,0.62243,0,0.62243
2011-03-14,0.6221,0.62383,0.61805,0.62222,0,0.62222
2011-03-15,0.6181800000000001,0.62558,0.61793,0.61835,0,0.61835
2011-03-16,0.62239,0.62388,0.6198899999999999,0.6222,0,0.6222
2011-03-17,0.62538,0.62548,0.61852,0.62534,0,0.62534
2011-03-18,0.6192300000000001,0.62255,0.6177,0.61945,0,0.61945
2011-03-21,0.61638,0.61702,0.6138,0.61641,0,0.61641
2011-03-22,0.61305,0.61366,0.60973,0.61317,0,0.61317
2011-03-23,0.6111,0.61641,0.61036,0.61124,0,0.61124
2011-03-24,0.61535,0.61962,0.6147,0.61542,0,0.61542
2011-03-25,0.6204,0.6228600000000001,0.61949,0.62027,0,0.62027
2011-03-28,0.62466,0.62735,0.62357,0.62484,0,0.62484
2011-03-29,0.62552,0.6269600000000001,0.62334,0.62536,0,0.62536
2011-03-30,0.62461,0.6257,0.6218600000000001,0.62461,0,0.62461
2011-03-31,0.62224,0.6240600000000001,0.61916,0.62212,0,0.62212
2011-04-01,0.62362,0.62595,0.61993,0.62367,0,0.62367
2011-04-04,0.62037,0.6205,0.61816,0.62032,0,0.62032
2011-04-05,0.61988,0.62107,0.61433,0.6199399999999999,0,0.6199399999999999
2011-04-06,0.61346,0.61503,0.6111300000000001,0.61346,0,0.61346
2011-04-07,0.61261,0.61474,0.61201,0.61256,0,0.61256
2011-04-08,0.61274,0.6128600000000001,0.6087100000000001,0.6127,0,0.6127
2011-04-11,0.6107100000000001,0.61282,0.60883,0.6107199999999999,0,0.6107199999999999
2011-04-12,0.6118100000000001,0.6161,0.61179,0.6118100000000001,0,0.6118100000000001
2011-04-13,0.61511,0.6157600000000001,0.6132,0.61512,0,0.61512
2011-04-14,0.61455,0.6150800000000001,0.61058,0.6146699999999999,0,0.6146699999999999
2011-04-18,0.61275,0.6180899999999999,0.61244,0.61297,0,0.61297
2011-04-19,0.61482,0.6159899999999999,0.6122,0.6149600000000001,0,0.6149600000000001
2011-04-20,0.61257,0.6128600000000001,0.60883,0.61258,0,0.61258
2011-04-21,0.60997,0.61017,0.60244,0.60995,0,0.60995
2011-04-22,0.6054,0.6058399999999999,0.60372,0.60552,0,0.60552
2011-04-25,0.60521,0.60716,0.6040399999999999,0.6050300000000001,0,0.6050300000000001
2011-04-26,0.6059100000000001,0.60846,0.6048899999999999,0.6059899999999999,0,0.6059899999999999
2011-04-27,0.60554,0.60831,0.60317,0.60573,0,0.60573
2011-04-28,0.60128,0.60145,0.59726,0.6014,0,0.6014
2011-04-29,0.60064,0.6014,0.5990800000000001,0.6006,0,0.6006
2011-05-02,0.59877,0.6006,0.59747,0.59923,0,0.59923
2011-05-03,0.60024,0.6071300000000001,0.60018,0.60024,0,0.60024
2011-05-04,0.6062,0.60765,0.60332,0.60619,0,0.60619
2011-05-05,0.60615,0.60946,0.60438,0.60617,0,0.60617
2011-05-06,0.61024,0.61132,0.60746,0.61028,0,0.61028
2011-05-09,0.6117600000000001,0.61447,0.6095,0.61132,0,0.61132
2011-05-10,0.60925,0.61234,0.60901,0.60932,0,0.60932
2011-05-11,0.6108,0.61173,0.60558,0.61087,0,0.61087
2011-05-12,0.6109399999999999,0.6158399999999999,0.61046,0.61097,0,0.61097
2011-05-13,0.61406,0.61812,0.61324,0.6141,0,0.6141
2011-05-16,0.6182,0.61858,0.61526,0.6182,0,0.6182
2011-05-17,0.61698,0.61816,0.61338,0.61693,0,0.61693
2011-05-18,0.6153,0.62058,0.61388,0.61527,0,0.61527
2011-05-19,0.61862,0.6198899999999999,0.6170399999999999,0.61862,0,0.61862
2011-05-20,0.6161800000000001,0.61849,0.61444,0.61607,0,0.61607
2011-05-23,0.61673,0.6214,0.61603,0.61674,0,0.61674
2011-05-24,0.62085,0.62243,0.6171300000000001,0.62078,0,0.62078
2011-05-25,0.6178899999999999,0.6197199999999999,0.6137,0.6178600000000001,0,0.6178600000000001
2011-05-26,0.61425,0.61433,0.61077,0.61426,0,0.61426
2011-05-27,0.61039,0.61043,0.60577,0.6103,0,0.6103
2011-05-30,0.60583,0.6078,0.60577,0.60565,0,0.60565
2011-05-31,0.60652,0.60841,0.6043,0.60651,0,0.60651
2011-06-01,0.60733,0.61054,0.60618,0.60735,0,0.60735
2011-06-02,0.61206,0.61316,0.60916,0.61221,0,0.61221
2011-06-03,0.6108399999999999,0.6138399999999999,0.6099,0.61119,0,0.61119
